from,to
"Humibacter sp. BT305","Humibacter sp. BT305"
"Streptococcus agalactiae","Streptococcus agalactiae NCTC8184"
"Escherichia coli","Escherichia coli 1919D62"
"Escherichia coli","Escherichia coli BLK16"
"Legionella pneumophila","Legionella pneumophila ST37"
"Escherichia coli","Escherichia coli E302"
"Roseobacter litoralis","Roseobacter litoralis Och 149"
"Clostridium botulinum","Clostridium botulinum CDC_69096"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni str. RM3420"
"Bacillus cytotoxicus","Bacillus cytotoxicus E17.4"
"Sphingomonas sp. IC081","Sphingomonas sp. IC081"
"Listeria monocytogenes","Listeria monocytogenes L2074"
"Staphylococcus aureus","Staphylococcus aureus C8879"
"Hymenobacter sp. BRD128","Hymenobacter sp. BRD128"
"Kroppenstedtia eburnea","Kroppenstedtia eburnea DSM 45196"
"Blattabacterium punctulatus","Blattabacterium punctulatus CPUsv"
"Thalassococcus sp. S3","Thalassococcus sp. S3"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Weltevreden 2511STDY5712385"
"Glaesserella parasuis","Glaesserella parasuis aHPS7"
"Burkholderia dolosa","Burkholderia dolosa FDAARGOS_562"
"Pectobacterium versatile","Pectobacterium versatile MYP201603"
"Pseudomonas sp. 29A","Pseudomonas sp. 29A"
"Kurthia sp. 11kri321","Kurthia sp. 11kri321"
"Mycobacterium avium","Mycobacterium avium subsp. paratuberculosis Telford"
"Streptomyces sp. fd1-xmd","Streptomyces sp. fd1-xmd"
"Bacillus atrophaeus","Bacillus atrophaeus BA59"
"Serratia marcescens","Serratia marcescens S2I7"
"Enterobacter roggenkampii","Enterobacter roggenkampii RHBSTW-00002"
"Chryseobacterium indologenes","Chryseobacterium indologenes FDAARGOS_379"
"Escherichia coli","Escherichia coli NCTC11113"
"Escherichia coli","Escherichia coli O2:H6 PG20180057"
"Fibrella sp. ES10-3-2-2","Fibrella sp. ES10-3-2-2"
"Escherichia coli","Escherichia coli C10"
"Leptospira interrogans","Leptospira interrogans R19"
"Micromonospora zamorensis","Micromonospora zamorensis DSM 45600"
"Burkholderia pseudomallei","Burkholderia pseudomallei BPC006"
"Escherichia coli","Escherichia coli PSUO78"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7"
"Mannheimia haemolytica","Mannheimia haemolytica 1475"
"Lacticaseibacillus paracasei","Lacticaseibacillus paracasei subsp. tolerans S-NA5"
"Burkholderia thailandensis","Burkholderia thailandensis E444"
"Acinetobacter pittii","Acinetobacter pittii AP_882"
"Helicobacter pylori","Helicobacter pylori F72"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF1140"
"Halorubrum sp. CBA1229","Halorubrum sp. CBA1229"
"Micrococcus luteus","Micrococcus luteus MT1691313"
"Acinetobacter baumannii","Acinetobacter baumannii VB958"
"Halomonas sp. R57-5","Halomonas sp. R57-5"
"Aliarcobacter skirrowii","Aliarcobacter skirrowii A2S6"
"Klebsiella quasipneumoniae","Klebsiella quasipneumoniae KqPF26"
"Methanomethylovorans hollandica","Methanomethylovorans hollandica DSM 15978"
"Klebsiella pneumoniae","Klebsiella pneumoniae NH25"
"Escherichia coli","Escherichia coli RIVM_C029324"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae MAI95"
"Burkholderia mallei","Burkholderia mallei Turkey7"
"Bacillus anthracis","Bacillus anthracis FDAARGOS_697"
"Aeromonas hydrophila","Aeromonas hydrophila JBN2301"
"Treponema phagedenis","Treponema phagedenis S8.5"
"Azospira sp. I09","Azospira sp. I09"
"Microbacterium lemovicicum","Microbacterium lemovicicum Viu22"
"Nitrosococcus halophilus","Nitrosococcus halophilus Nc 4"
"Thermofilum pendens","Thermofilum pendens Hrk 5"
"Klebsiella quasipneumoniae","Klebsiella quasipneumoniae D120-1"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis 26105"
"Escherichia coli","Escherichia coli G749"
"Caulobacter segnis","Caulobacter segnis TK0059"
"Yersinia enterocolitica","Yersinia enterocolitica 8081"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae GD4"
"Corynebacterium ulcerans","Corynebacterium ulcerans BR-AD22"
"Spiroplasma citri","Spiroplasma citri C189"
"Bacillus circulans","Bacillus circulans PK3_109"
"Suicoccus acidiformans","Suicoccus acidiformans ZY16052"
"Actinomyces naeslundii","Actinomyces naeslundii ATCC 27039"
"Kangiella sediminilitoris","Kangiella sediminilitoris KCTC 23892"
"Staphylococcus aureus","Staphylococcus aureus 0201753-2"
"Yersinia mollaretii","Yersinia mollaretii ATCC 43969"
"Fusobacterium nucleatum","Fusobacterium nucleatum subsp. nucleatum ATCC 25586"
"Salinispora arenicola","Salinispora arenicola CNS-205"
"Sphingobacterium spiritivorum","Sphingobacterium spiritivorum FDAARGOS_1146"
"Vibrio cholerae","Vibrio cholerae NCTC 30"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-071"
"Acinetobacter baumannii","Acinetobacter baumannii VB7036"
"Bordetella holmesii","Bordetella holmesii H401"
"Acidipropionibacterium acidipropionici","Acidipropionibacterium acidipropionici FAM 19036"
"Listeria monocytogenes","Listeria monocytogenes serotype 1/2a str. 01-1280"
"Clostridium botulinum","Clostridium botulinum DFPST0029"
"Francisella orientalis","Francisella orientalis str. Toba 04"
"Klebsiella pneumoniae","Klebsiella pneumoniae IR1251"
"Haemophilus influenzae","Haemophilus influenzae R2866"
"Trueperella pyogenes","Trueperella pyogenes TP4479"
"Burkholderia sp. DHOD12","Burkholderia sp. DHOD12"
"Bacillus sp. PAMC28571","Bacillus sp. PAMC28571"
"Nitrosarchaeum sp. AC2","Nitrosarchaeum sp. AC2"
"Glaesserella parasuis","Glaesserella parasuis YHP170504"
"Staphylococcus haemolyticus","Staphylococcus haemolyticus JCSC1435"
"Akkermansia muciniphila","Akkermansia muciniphila EB-AMDK-40"
"Brevibacillus brevis","Brevibacillus brevis HK544"
"Helicobacter pylori","Helicobacter pylori B147"
"Streptomyces sp. JB150","Streptomyces sp. JB150"
"Kineobactrum salinum","Kineobactrum salinum M2"
"Staphylococcus aureus","Staphylococcus aureus 29b_MRSA"
"Blautia producta","Blautia producta ATCC 27340 = DSM 2950 JCM 1471"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-RIV-60"
"Escherichia coli","Escherichia coli A18"
"Blattabacterium punctulatus","Blattabacterium punctulatus CPUsm"
"Methylocystis bryophila","Methylocystis bryophila S285"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa 58"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae LN18"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus 20160303005-1"
"Serratia marcescens","Serratia marcescens UMH5"
"Acinetobacter seifertii","Acinetobacter seifertii AS53"
"Secundilactobacillus paracollinoides","Secundilactobacillus paracollinoides TMW 1.1995"
"Methanobacterium paludis","Methanobacterium paludis SWAN-1"
"Mycoplasma hominis","Mycoplasma hominis SP2565"
"Lacinutrix venerupis","Lacinutrix venerupis DOK2-8"
"Luteimonas sp. JM171","Luteimonas sp. JM171"
"Clostridium perfringens","Clostridium perfringens str. 13"
"Lysinibacillus fusiformis","Lysinibacillus fusiformis NEB1292"
"Bifidobacterium pseudocatenulatum","Bifidobacterium pseudocatenulatum N2"
"Enterococcus faecium","Enterococcus faecium VVEswe-S"
"Escherichia coli","Escherichia coli MRSN346355"
"Ligilactobacillus agilis","Ligilactobacillus agilis La3"
"Staphylococcus pseudintermedius","Staphylococcus pseudintermedius 081661"
"Streptococcus pneumoniae","Streptococcus pneumoniae EF3030"
"Nonomuraea sp. ATCC 55076","Nonomuraea sp. ATCC 55076"
"Staphylococcus aureus","Staphylococcus aureus USA300-SUR8"
"Salmonella enterica","Salmonella enterica colony_17"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67"
"Escherichia coli","Escherichia coli 94-3024"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa NCGM257"
"Alienimonas californiensis","Alienimonas californiensis CA12"
"Bordetella parapertussis","Bordetella parapertussis J396"
"Nostoc sp. C052","Nostoc sp. C052"
"Enterobacter hormaechei","Enterobacter hormaechei subsp. hoffmannii ECNIH3"
"Histophilus somni","Histophilus somni UOC-AsRef-KLM-014"
"Paenibacillus sp. Cedars","Paenibacillus sp. Cedars"
"Staphylococcus aureus","Staphylococcus aureus USA300-SUR14"
"Bordetella holmesii","Bordetella holmesii CIDM-BH3"
"Mycoplasma columbinasale","Mycoplasma columbinasale NCTC10184"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736"
"Escherichia coli","Escherichia coli O157:H7 611"
"Methanosarcina thermophila","Methanosarcina thermophila CHTI-55"
"Enterococcus faecalis","Enterococcus faecalis L8"
"Yersinia enterocolitica","Yersinia enterocolitica subsp. palearctica Y1"
"Kosakonia radicincitans","Kosakonia radicincitans DSM 16656"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC100"
"Blautia producta","Blautia producta SCSK"
"Fervidicoccus fontis","Fervidicoccus fontis Kam940"
"Aeromonas caviae","Aeromonas caviae NCTC12244"
"Bacillus anthracis","Bacillus anthracis 2000031021"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KPCTRSRTH01"
"Qipengyuania flava","Qipengyuania flava 21-3"
"Xanthomonas fragariae","Xanthomonas fragariae NBC2815"
"Francisella philomiragia","Francisella philomiragia O#319-029"
"Streptococcus equi","Streptococcus equi subsp. equi 4047"
"Klebsiella pneumoniae","Klebsiella pneumoniae KP20194a"
"Lacticaseibacillus paracasei","Lacticaseibacillus paracasei subsp. tolerans S-NB"
"Blautia sp. SC05B48","Blautia sp. SC05B48"
"Streptococcus agalactiae","Streptococcus agalactiae GBS ST-1"
"Flavobacterium columnare","Flavobacterium columnare F2R72"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20100130"
"Bifidobacterium animalis","Bifidobacterium animalis 01"
"Streptococcus agalactiae","Streptococcus agalactiae A909"
"Stenotrophomonas rhizophila","Stenotrophomonas rhizophila QL-P4"
"Helicobacter pylori","Helicobacter pylori G272"
"Streptococcus agalactiae","Streptococcus agalactiae SA374"
"Burkholderia stabilis","Burkholderia stabilis FERMP-21014"
"Escherichia coli","Escherichia coli 201609"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM100995"
"Acinetobacter baumannii","Acinetobacter baumannii WCHAB005078"
"Sinorhizobium meliloti","Sinorhizobium meliloti 1021"
"Escherichia coli","Escherichia coli 2018-11-3CC"
"Klebsiella pneumoniae","Klebsiella pneumoniae KP20194c3"
"Burkholderia mallei","Burkholderia mallei Turkey1"
"Candidatus Methylopumilus planktonicus","Candidatus Methylopumilus planktonicus MMS-VI-228"
"Klebsiella pneumoniae","Klebsiella pneumoniae QMP B2-170"
"Hathewaya histolytica","Hathewaya histolytica NCTC503"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. equisimilis NCTC7136"
"Weizmannia coagulans","Weizmannia coagulans LA204"
"Staphylococcus cohnii","Staphylococcus cohnii SNUDS-2"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae WHO K"
"Variovorax paradoxus","Variovorax paradoxus VAI-C"
"Enterobacter cloacae","Enterobacter cloacae subsp. dissolvens SDM"
"Planctomyces sp. SH-PL14","Planctomyces sp. SH-PL14"
"Burkholderia mallei","Burkholderia mallei Turkey4"
"Acinetobacter baumannii","Acinetobacter baumannii XH386"
"Clavibacter michiganensis","Clavibacter michiganensis subsp. capsici PF008"
"Chryseobacterium indoltheticum","Chryseobacterium indoltheticum ATCC 27950"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20085285"
"Nocardia otitidiscaviarum","Nocardia otitidiscaviarum NEB252"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis sigC"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 35"
"Escherichia coli","Escherichia coli FAM21845"
"Streptococcus canis","Streptococcus canis HL_98_2"
"Enterobacter kobei","Enterobacter kobei STN0717-53"
"Thermoanaerobacter sp. X513","Thermoanaerobacter sp. X513"
"Bradyrhizobium symbiodeficiens","Bradyrhizobium symbiodeficiens 101S1MB"
"Morganella morganii","Morganella morganii NCTC12028"
"Staphylococcus aureus","Staphylococcus aureus 135"
"Enterococcus faecium","Enterococcus faecium A7214"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD43-3"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa CCUG 70744"
"Bacillus thuringiensis","Bacillus thuringiensis YC-10"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae JL33"
"Streptococcus mutans","Streptococcus mutans LAB761"
"Proteus mirabilis","Proteus mirabilis AOUC-001"
"Treponema parvum","Treponema parvum ATCC 700773"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Agona str. 460004 2-1"
"Enterococcus faecalis","Enterococcus faecalis KUB3007"
"Thermomonas sp. XSG","Thermomonas sp. XSG"
"Paracoccus mutanolyticus","Paracoccus mutanolyticus RSP-02"
"Microterricola viridarii","Microterricola viridarii ERGS5:02"
"Vibrio anguillarum","Vibrio anguillarum 4299-E1-R1"
"Corynebacterium diphtheriae","Corynebacterium diphtheriae C7 (beta)"
"Pseudomonas sp. S49","Pseudomonas sp. S49"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Heidelberg SH12-003"
"Rickettsia heilongjiangensis","Rickettsia heilongjiangensis CH8-1"
"Escherichia coli","Escherichia coli NMBU_ W06E18"
"Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1","Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1"
"Bradyrhizobium diazoefficiens","Bradyrhizobium diazoefficiens HF08"
"Liquorilactobacillus mali","Liquorilactobacillus mali LM596"
"Pectobacterium atrosepticum","Pectobacterium atrosepticum 36A"
"Escherichia marmotae","Escherichia marmotae RHBSTW-00777"
"Shigella sonnei","Shigella sonnei LC1477/18"
"Paracoccus contaminans","Paracoccus contaminans RKI 16-01929T=LMG 29738T=CCM 8701T=CIP 111112T"
"Borreliella bavariensis","Borreliella bavariensis PBi"
"Mannheimia haemolytica","Mannheimia haemolytica 39382"
"Apibacter sp. B2966","Apibacter sp. B2966"
"Pseudomonas putida","Pseudomonas putida JQ581"
"Bacillus anthracis","Bacillus anthracis BA1035"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS27061"
"Fusobacterium nucleatum","Fusobacterium nucleatum subsp. animalis 4_8"
"Micrococcus luteus","Micrococcus luteus ATCC 4698"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC525"
"Deinococcus wulumuqiensis","Deinococcus wulumuqiensis NEB 479"
"Burkholderia pseudomallei","Burkholderia pseudomallei NAU20B-16"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis VISLISI_21"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis EC20110354"
"Pediococcus acidilactici","Pediococcus acidilactici SRCM103367"
"Staphylococcus aureus","Staphylococcus aureus 26b_MRSA"
"Mannheimia haemolytica","Mannheimia haemolytica USDA-ARS-USMARC-183"
"Clostridium perfringens","Clostridium perfringens SM101"
"Mycolicibacterium vaccae","Mycolicibacterium vaccae 95051"
"Haemophilus influenzae","Haemophilus influenzae TA8730"
"Leptospira santarosai","Leptospira santarosai U233"
"Alkalihalobacillus clausii","Alkalihalobacillus clausii DSM 8716"
"Escherichia coli","Escherichia coli NCTC9084"
"Bartonella sp. A1379B","Bartonella sp. A1379B"
"Devosia sp. G19","Devosia sp. G19"
"Haemophilus parainfluenzae","Haemophilus parainfluenzae M1C147_1"
"Salmonella enterica","Salmonella enterica subsp. enterica YU39"
"Acidovorax avenae","Acidovorax avenae subsp. avenae ATCC 19860"
"Streptococcus agalactiae","Streptococcus agalactiae COH1"
"Xanthomonas citri","Xanthomonas citri pv. glycines K2"
"Streptomyces sp. P3","Streptomyces sp. P3"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum AMT74419"
"Pasteurella multocida","Pasteurella multocida USDA-ARS-USMARC-60494"
"Acinetobacter baumannii","Acinetobacter baumannii AB042"
"Tistrella mobilis","Tistrella mobilis KA081020-065"
"Dyella japonica","Dyella japonica A8"
"Klebsiella africana","Klebsiella africana FF1003"
"Kaistia sp. 32K","Kaistia sp. 32K"
"Staphylococcus aureus","Staphylococcus aureus SA17_S6"
"Burkholderia cenocepacia","Burkholderia cenocepacia VC1254"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC539"
"Mannheimia haemolytica","Mannheimia haemolytica M42548"
"Streptococcus suis","Streptococcus suis 05ZYH33"
"Ligilactobacillus salivarius","Lactobacillus salivarius str. Ren"
"Rosistilla oblonga","Rosistilla oblonga CA51"
"Massilia sp. YMA4","Massilia sp. YMA4"
"Mycobacterium avium","Mycobacterium avium subsp. avium 2285 (S)"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa DK1"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus FORC_072"
"Bacillus cereus","Bacillus cereus CTMA_1571"
"Escherichia coli","Escherichia coli O55:H7 str. CB9615"
"Pseudomonas sp. KU43P","Pseudomonas sp. KU43P"
"Morganella morganii","Morganella morganii AR_0133"
"Schaalia sp. ZJ405","Schaalia sp. ZJ405"
"Staphylococcus agnetis","Staphylococcus agnetis 908"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis subsp. piscium ATCC 17809"
"Spiribacter sp. 2438","Spiribacter sp. 2438"
"Pseudomonas syringae group genomosp. 3","Pseudomonas syringae pv. tomato str. DC3000"
"Staphylococcus schweitzeri","Staphylococcus schweitzeri NCTC13712"
"Citricoccus sp. SGAir0453","Citricoccus sp. SGAir0453"
"Burkholderia pseudomallei","Burkholderia pseudomallei MSHR146"
"Burkholderia multivorans","Burkholderia multivorans P1Bm2011a"
"Hydrogenobaculum sp. Y04AAS1","Hydrogenobaculum sp. Y04AAS1"
"Campylobacter sp. CFSAN093260","Campylobacter sp. CFSAN093260"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis 0B229DS"
"Clostridium perfringens","Clostridium perfringens FORC_025"
"Aquirhabdus parva","Moraxellaceae bacterium HYN0046"
"Escherichia coli","Escherichia coli FDAARGOS_403"
"Coxiella-like endosymbiont of Amblyomma americanum","Coxiella-like endosymbiont of Amblyomma americanum"
"Paenibacillus sabinae","Paenibacillus sabinae T27"
"Klebsiella pneumoniae","Klebsiella pneumoniae Kp36"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae S91-tet-R"
"Methylocystis parvus","Methylocystis parvus BRCS2"
"Bacillus paranthracis","Bacillus paranthracis BC307"
"Clostridioides difficile","Clostridioides difficile CD9001"
"Streptomyces bingchenggensis","Streptomyces bingchenggensis BCW-1"
"Vibrio diabolicus","Vibrio diabolicus FDAARGOS_105"
"Streptococcus agalactiae","Streptococcus agalactiae SA341"
"Streptococcus pneumoniae","Streptococcus pneumoniae 2245STDY6092581"
"Staphylococcus aureus","Staphylococcus aureus D592-HR"
"Escherichia coli","Escherichia coli APEC O18"
"Pantoea ananatis","Pantoea ananatis LMG 5342"
"Akkermansia muciniphila","Akkermansia muciniphila EB-AMDK-5"
"Brucella melitensis","Brucella melitensis CIIMS-NV-1"
"Burkholderia latens","Burkholderia latens AU2934"
"Streptococcus anginosus","Streptococcus anginosus C238"
"Arachidicoccus sp. BS20","Arachidicoccus sp. BS20"
"Prevotella intermedia","Prevotella intermedia KCOM 2837"
"Brevundimonas naejangsanensis","Brevundimonas naejangsanensis FS1091"
"Ornithobacterium rhinotracheale","Ornithobacterium rhinotracheale ORT-UMN 88"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis subsp. piscium DSM 21509"
"Histophilus somni","Histophilus somni KLM-ASF-09"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis TAMOak81"
"Serratia rhizosphaerae","Serratia sp. KUDC3025"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis SCAID 187.0"
"Bacillus velezensis","Bacillus velezensis JJ-D34"
"Staphylococcus aureus","Staphylococcus aureus Lr6"
"Xanthomonas translucens","Xanthomonas translucens pv. translucens Km9"
