from,to
"Vibrio coralliilyticus","Vibrio coralliilyticus SNUTY-1"
"Listeria monocytogenes","Listeria monocytogenes VIMHA007"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens IT-45"
"Chloroflexi","Ardenticatenia"
"Gammaproteobacteria","Candidatus Nardonella"
"Labrys neptuniae","Labrys neptuniae KNU-23"
"Nitrosomonadaceae","Nitrosospira"
"Sinorhizobium meliloti","Sinorhizobium meliloti AK83"
"Serratia marcescens","Serratia marcescens ICU-3"
"Streptococcus gallolyticus","Streptococcus gallolyticus UCN34"
"Rhodobacteraceae","Rhodovulum"
"Paracoccus zhejiangensis","Paracoccus zhejiangensis J6"
"Micrococcaceae","Psychromicrobium"
"Desulfovibrionales","Desulfonatronaceae"
"Sphingomonadaceae","Sphingopyxis"
"Bordetella pertussis","Bordetella pertussis B203"
"Allofrancisella frigidaquae","Allofrancisella frigidaquae SYSU 10HL1970"
"Odoribacter splanchnicus","Odoribacter splanchnicus NCTC10825"
"Macrococcus canis","Macrococcus canis Epi0082"
"Halomonas","Halomonas sp. BC-M4-5"
"Pseudomonas fluorescens","Pseudomonas fluorescens Pf0-1"
"Mycobacterium pseudoshottsii","Mycobacterium pseudoshottsii JCM 15466"
"Yersinia pseudotuberculosis","Yersinia pseudotuberculosis FDAARGOS_342"
"Sinomonas","Sinomonas sp. R1AF57"
"Candidatus Izimaplasma","Candidatus Izimaplasma sp. HR1"
"Pasteurella multocida","Pasteurella multocida VP161"
"Cyanobacteria","Synechococcales"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi CLU4"
"Myxococcales","Polyangiaceae"
"Methanosphaera","Methanosphaera sp. BMS"
"Kocuria rosea","Kocuria rosea NCTC2676_1"
"Enterobacter cancerogenus","Enterobacter cancerogenus MiY-F"
"Cryomorphaceae bacterium","Cryomorphaceae bacterium ECT2AJA-044"
"Klebsiella pneumoniae","Klebsiella pneumoniae F16KP0045"
"Rhizobium","Rhizobium sp. NIBRBAC000502774"
"Mycoplasma gallisepticum","Mycoplasma gallisepticum str. R(high)"
"Klebsiella pneumoniae","Klebsiella pneumoniae FDAARGOS_630"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20083636"
"Neisseriaceae","Eikenella"
"Clostridioides difficile","Clostridioides difficile CD9001"
"Clostridium","Clostridium saccharobutylicum"
"Serratia liquefaciens","Serratia liquefaciens FDAARGOS_125"
"Planococcus dechangensis","Planococcus dechangensis XJ11"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110353"
"Haemophilus parainfluenzae","Haemophilus parainfluenzae NCTC10665"
"Halobacterium","Halobacterium sp. BOL4-2"
"Lactobacillaceae","Lacticaseibacillus"
"Ralstonia solanacearum","Ralstonia solanacearum UY031"
"Clostridium","Clostridium sp. 'deep sea'"
"Arthrobacter","Arthrobacter sp. Hiyo8"
"Erysipelatoclostridium ramosum","Erysipelatoclostridium ramosum FDAARGOS_1105"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa Ocean-1155"
"Thermosynechococcus","Thermosynechococcus sp. TA-1"
"Xanthomonas translucens","Xanthomonas translucens pv. cerealis 01"
"Salinisphaerales","Salinisphaeraceae"
"Methylocystaceae","Pleomorphomonas"
"Actinomyces","Actinomyces sp. HMT897"
"Corynebacterium diphtheriae","Corynebacterium diphtheriae CHUV2995"
"Actinomycetia","Bifidobacteriales"
"Citrobacter freundii","Citrobacter freundii CAV1741"
"Candidatus Sulfurimonas baltica","Candidatus Sulfurimonas baltica GD2"
"Burkholderia cenocepacia","Burkholderia cenocepacia DDS 22E-1"
"Campylobacter jejuni","Campylobacter jejuni CFSAN096307"
"Rhodocytophaga","Rhodocytophaga rosea"
"Odoribacteraceae","Odoribacter"
"Syntrophotalea acetylenica","Syntrophotalea acetylenica DSM 3247"
"Paracoccus denitrificans","Paracoccus denitrificans ATCC 19367"
"Staphylococcus condimenti","Staphylococcus condimenti DSM 11674"
"Bradyrhizobium canariense","Bradyrhizobium canariense GAS369"
"Mycoplasma bovis","Mycoplasma bovis HB0801-P115"
"Comamonas piscis","Comamonas piscis BIGb0172"
"Proteus mirabilis","Proteus mirabilis DY.F1.2"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae SCKP020079"
"Acinetobacter baumannii","Acinetobacter baumannii Ab04-mff"
"Streptococcus suis","Streptococcus suis SS12"
"Enterobacter hormaechei","Enterobacter hormaechei ENCL48212"
"Corynebacterium ulcerans","Corynebacterium ulcerans 0102"
"Ichthyobacteriaceae","Ichthyobacterium"
"Vibrio alginolyticus","Vibrio alginolyticus YM19"
"Edwardsiella","Edwardsiella sp. LADL05-105"
"Escherichia coli","Escherichia coli LZYWN_4"
"Escherichia coli","Escherichia coli O157:H7 JEONG-1266"
"Campylobacter corcagiensis","Campylobacter corcagiensis LMG 27932"
"Sporichthyales","Sporichthyaceae"
"Lactiplantibacillus paraplantarum","Lactiplantibacillus paraplantarum AS-7"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis OVI03"
"Acidilobaceae","Acidilobus"
"Listeria","Listeria seeligeri"
"Moraxella catarrhalis","Moraxella catarrhalis FDAARGOS_304"
"Oscillatoriales","Oscillatoriaceae"
"Enterococcus faecium","Enterococcus faecium SRCM103341"
"Ralstonia solanacearum","Ralstonia solanacearum FJAT442.F1"
"Actinobacteria","Acidimicrobiia"
"Pseudomonas fluorescens","Pseudomonas fluorescens A506"
"Providencia rustigianii","Providencia rustigianii NCTC6933"
"Mannheimia haemolytica","Mannheimia haemolytica 1329"
"Roseitalea porphyridii","Roseitalea porphyridii MA7-20"
"Methanothrix","Methanosaeta harundinacea"
"Caminibacter mediatlanticus","Caminibacter mediatlanticus TB-2"
"Achromobacter xylosoxidans","Achromobacter xylosoxidans FDAARGOS_150"
"Iodobacter fluviatilis","Iodobacter fluviatilis PCH194"
"Bifidobacterium animalis","Bifidobacterium animalis subsp. lactis V9"
"Thermoproteaceae","Thermoproteus"
"Peptoniphilus harei","Peptoniphilus harei FDAARGOS_1136"
"Neorhizobium","Neorhizobium sp. NCHU2750"
"Shigella flexneri","Shigella flexneri Y PE577"
"Bacillus velezensis","Bacillus velezensis SB1216"
"Eubacteriales","Oscillospiraceae"
"Escherichia coli","Escherichia coli GW-AmxH19"
"Hyphomicrobiaceae","Filomicrobium"
"Haemophilus parahaemolyticus","Haemophilus parahaemolyticus NEB129"
"Bordetella pertussis","Bordetella pertussis I518"
"Bacillus cytotoxicus","Bacillus cytotoxicus CH_25"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum J26"
"Shewanella woodyi","Shewanella woodyi ATCC 51908"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis F1"
"Legionella pneumophila","Legionella pneumophila subsp. pascullei F-4185"
"Clostridioides difficile","Clostridioides difficile CD161"
"Escherichia coli","Escherichia coli str. Sanji"
"Tamlana carrageenivorans","Tamlana carrageenivorans UJ94"
"Pseudolysobacter","Pseudolysobacter antarcticus"
"Buchnera aphidicola","Buchnera aphidicola str. LL01 (Acyrthosiphon pisum)"
"Desulfovibrio marinus","Desulfovibrio marinus CS1"
"Pseudomonas amygdali","Pseudomonas amygdali pv. lachrymans NM002"
"Streptomyces","Streptomyces platensis"
"Weeksellaceae","Chryseobacterium"
"Martelella","Martelella lutilitoris"
"Alteromonas","Alteromonas sp. I4"
"Melissococcus plutonius","Melissococcus plutonius DAT606"
"Mesorhizobium","Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1"
"Parvibaculum","Parvibaculum lavamentivorans"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae TGH8"
"Prevotella","Prevotella copri"
"Rhodococcus","Rhodococcus sp. DMU1"
"Mycoplasmatales","Mycoplasmataceae"
"Salmonella enterica","Salmonella enterica SESen3709"
"Neisseriaceae","Neisseriaceae bacterium DSM 100970"
"Campylobacter concisus","Campylobacter concisus 13826"
"Thiohalocapsa","Thiohalocapsa sp. PB-PSB1"
"Streptococcus pneumoniae","Streptococcus pneumoniae ASP0581"
"Pseudomonas syringae","Pseudomonas syringae pv. actinidiae str. Shaanxi_M228"
"Campylobacter iguaniorum","Campylobacter iguaniorum 2463D"
"Staphylococcus aureus","Staphylococcus aureus QD-CD9"
"Helicobacter pylori","Helicobacter pylori BM012S"
"Mannheimia haemolytica","Mannheimia haemolytica 23570"
"Sphingopyxis","Sphingopyxis sp. PAMC25046"
"Streptococcus agalactiae","Streptococcus agalactiae 2-22"
"Chryseobacterium","Chryseobacterium manosquense"
"Bacillus thuringiensis","Bacillus thuringiensis serovar coreanensis ST7"
"Aeromonas hydrophila","Aeromonas hydrophila OnP3.1"
"Kineobactrum salinum","Kineobactrum salinum M2"
"Bifidobacterium breve","Bifidobacterium breve DRBB29"
"Streptococcus intermedius","Streptococcus intermedius FDAARGOS_233"
"Streptomyces albidoflavus","Streptomyces albidoflavus J1074/R2"
"Carnobacterium","Carnobacterium sp. 17-4"
"Campylobacterales","Thiovulaceae"
"Klebsiella quasipneumoniae","Klebsiella quasipneumoniae subsp. quasipneumoniae A708"
"Micromonospora sagamiensis","Micromonospora sagamiensis JCM 3310"
"Actinomycetia","Nakamurellales"
"Mycobacteroides immunogenum","Mycobacteroides immunogenum FLAC016"
"Borrelia anserina","Borrelia anserina Es"
"Frankiales","Frankineae bacterium MT45"
"Aeromonas hydrophila","Aeromonas hydrophila NEB724"
"Neobacillus","Neobacillus thermocopriae"
"Methyloprofundus","Methyloprofundus sp."
"Oligella urethralis","Oligella urethralis FDAARGOS_329"
"Phaeobacter inhibens","Phaeobacter inhibens P59"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KPNIH29"
"Streptomyces","Streptomyces niveus"
"Enterobacter ludwigii","Enterobacter ludwigii EN-119"
"Streptococcus agalactiae","Streptococcus agalactiae SA341"
"Staphylococcus aureus","Staphylococcus aureus NRS137"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa WPB098"
"Actinobacillus pleuropneumoniae","Actinobacillus pleuropneumoniae serovar 1 str. 4074"
"Ralstonia solanacearum","Ralstonia solanacearum HA4-1"
"Ignavibacterium album","Ignavibacterium album JCM 16511"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis JICS135"
"Synechocystis sp. PCC 6803","Synechocystis sp. PCC 6803 substr. PCC-N"
"Bacillus mojavensis","Bacillus mojavensis UCMB5075"
"Parabacteroides distasonis","Parabacteroides distasonis NBRC 113806"
"Staphylococcus aureus","Staphylococcus aureus NX-T55"
"Nocardiopsis dassonvillei","Nocardiopsis dassonvillei NCTC10488"
"Pasteurella dagmatis","Pasteurella dagmatis NCTC11617"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis subsp. piscium ChPhzTR44"
"Candidatus Midichloriaceae","Candidatus Midichloria"
"Candidatus Xiphinematobacter sp.","Candidatus Xiphinematobacter sp. isolate P23"
"Pseudomonas putida","Pseudomonas putida S12"
"Lactobacillaceae","Secundilactobacillus"
"Sinorhizobium fredii","Sinorhizobium fredii CCBAU 83666"
"Salmonella enterica","Salmonella enterica subsp. salamae serovar 55:k:z39 str. 1315K"
"Citrobacter portucalensis","Citrobacter portucalensis Effluent_1"
"Weizmannia coagulans","Weizmannia coagulans Vibact"
"Weizmannia coagulans","Bacillus coagulans DSM 1 = ATCC 7050"
"Tsukamurella","Tsukamurella paurometabola"
"Campylobacter","Campylobacter rectus"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120548"
"Streptomyces","Streptomyces sp. WAC 01438"
"Bacillus anthracis","Bacillus anthracis Ohio ACB"
"Enterobacter hormaechei","Enterobacter hormaechei E5"
"Ktedonobacteria","Thermogemmatisporales"
"Bacillus velezensis","Bacillus velezensis UCMB5007"
"Bordetella parapertussis","Bordetella parapertussis NCTC10520"
"Mycoplasma","Mycoplasma cloacale"
"Pseudomonas mendocina","Pseudomonas mendocina NK-01"
"Blattabacterium punctulatus","Blattabacterium punctulatus CPUpc"
"Sphingomonas azotifigens","Sphingomonas azotifigens ACR22"
"Acinetobacter pittii","Acinetobacter pittii AP43"
"Brucella melitensis","Brucella melitensis ATCC 23457"
"Pseudomonas","Pseudomonas oryzae"
"Staphylococcus","Staphylococcus sp. SB1-57"
"Escherichia coli","Escherichia coli FDAARGOS_497"
"Streptococcus agalactiae","Streptococcus agalactiae GBS2-NM"
"Streptococcus pyogenes","Streptococcus pyogenes STAB10015"
"Azospirillum brasilense","Azospirillum brasilense Az39"
"Streptococcus pyogenes","Streptococcus pyogenes HKU360"
"Legionella pneumophila","Legionella pneumophila Philadelphia_4"
"Mycoplasma","Mycoplasma bovoculi"
"Bacillus subtilis","Bacillus subtilis FB6-3"
"Brucella","Brucella abortus"
"Methanobacteriaceae","Methanothermobacter"
"Acetobacteraceae","Entomobacter"
"Aeromicrobium erythreum","Aeromicrobium erythreum AR18"
"Shigella sonnei","Shigella sonnei 4303"
"Acinetobacter schindleri","Acinetobacter schindleri HZE30-1"
"Klebsiella pneumoniae","Klebsiella pneumoniae KP14003"
"Burkholderia","Burkholderia sp. MSMB617WGS"
"Cronobacter sakazakii","Cronobacter sakazakii ATCC BAA-894"
"Erwinia amylovora","Erwinia amylovora ATCC 49946"
"Chloroflexus","Chloroflexus aggregans"
"Kluyvera intermedia","Kluyvera intermedia N2-1"
"Alcaligenaceae","Taylorella"
"Burkholderia","Burkholderia contaminans"
"Prevotella oris","Prevotella oris NCTC13071"
"Halothiobacillus","Halothiobacillus sp. LS2"
"Pseudogulbenkiania","Pseudogulbenkiania sp. NH8B"
"Enterococcus mundtii","Enterococcus mundtii Pe161"
"Salmonella enterica","Salmonella enterica subsp. diarizonae 11-01855"
"Streptococcus suis","Streptococcus suis D9"
"Streptosporangium","Streptosporangium sp. 'caverna'"
"Burkholderia pseudomallei","Burkholderia pseudomallei MSHR346"
"Thermococcaceae","Pyrococcus"
"Bacillus thuringiensis","Bacillus thuringiensis TAND672"
"Parabacteroides distasonis","Parabacteroides distasonis FDAARGOS_1234"
"Brucella abortus","Brucella abortus MC"
"Escherichia coli","Escherichia coli RM9245"
"Serratia marcescens","Serratia marcescens BP2"
"Streptomyces","Streptomyces leeuwenhoekii"
"Enterococcus faecium","Enterococcus faecium HY07"
"Micrococcaceae","Paenarthrobacter"
"Xanthomonas translucens","Xanthomonas translucens pv. translucens DSM 18974"
"Corynebacterium glucuronolyticum","Corynebacterium glucuronolyticum FDAARGOS_1190"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis QB5412"
"Trueperella pyogenes","Trueperella pyogenes 2012CQ-ZSH"
"Enterococcus faecalis","Enterococcus faecalis 092160007-3"
"Chryseobacterium gleum","Chryseobacterium gleum FDAARGOS_1103"
"Polyangiaceae","Pajaroellobacter"
"Escherichia coli","Escherichia coli 210221272"
"Fusobacterium nucleatum","Fusobacterium nucleatum Fn12230"
"Microbacterium schleiferi","Microbacterium schleiferi A32-1"
"Enterobacter hormaechei","Enterobacter hormaechei 1575"
"Rhodobacteraceae","Silicimonas"
"Burkholderia cenocepacia","Burkholderia cenocepacia MC0-3"
"Klebsiella pneumoniae","Klebsiella pneumoniae KPNIH39"
"Candidatus Wolfebacteria","Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1"
"Piscirickettsia","Piscirickettsia salmonis"
"Corynebacterium","[Brevibacterium] flavum"
"Rhodanobacteraceae","Ahniella"
"Candidatus Borrelia tachyglossi","Candidatus Borrelia tachyglossi Bc-F10-1268"
"Burkholderia mallei","Burkholderia mallei 6"
"Bacteroidales","Phocaeicola"
"Marichromatium purpuratum","Marichromatium purpuratum 984 987"
"Burkholderia cenocepacia","Burkholderia cenocepacia VC12308"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa HS9"
"Pseudoalteromonas","Pseudoalteromonas luteoviolacea"
"Enterococcus faecium","Enterococcus faecium Efaecium_ER04462.3A"
"Bacteroides","Bacteroides sp. M10"
"Streptococcus anginosus","Streptococcus anginosus NCTC10713"
"Klebsiella pneumoniae","Klebsiella pneumoniae F16KP0084"
"Enterococcus faecalis","Enterococcus faecalis 111540027-2"
"Glutamicibacter","Glutamicibacter protophormiae"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Agona str. SL483"
"Hymenobacter russus","Hymenobacter russus BT18"
"Yersinia pestis","Yersinia pestis 8787"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium 33676"
"Acinetobacter baumannii","Acinetobacter baumannii SP304"
"Bacillus anthracis","Bacillus anthracis STI-1"
"Pseudomonas marincola","Pseudomonas marincola YSy11"
"Clostridium formicaceticum","Clostridium formicaceticum DSM 92"
"Microbulbifer","Microbulbifer aggregans"
"Thermomicrobiaceae","Thermomicrobium"
"Bacillus altitudinis","Bacillus altitudinis ZAP62"
"Candidatus Nitrosotenuis cloacae","Candidatus Nitrosotenuis cloacae SAT1"
"Eubacteriaceae","Alkalibacter"
"Aphanizomenonaceae","Aphanizomenon"
"Zoogloeaceae","Azoarcus"
"Rhodococcus","Rhodococcus sp. M8"
"Citrobacter freundii","Citrobacter freundii UMH19"
"Salinadaptatus","Salinadaptatus halalkaliphilus"
"Corynebacterium diphtheriae","Corynebacterium diphtheriae CDCE 8392"
"Nocardia brasiliensis","Nocardia brasiliensis AUSMDU00024985"
"Enterobacter cloacae","Enterobacter cloacae E3442"
"Sporosarcina","Sporosarcina sp. P33"
"Chlamydia trachomatis","Chlamydia trachomatis SQ06"
"Staphylococcus saprophyticus","Staphylococcus saprophyticus FDAARGOS_137"
"Microbacterium","Microbacterium sp. 4R-513"
"Paenibacillus","Paenibacillus protaetiae"
"Streptococcus pyogenes","Streptococcus pyogenes H293"
"Alteromonadales","Moritellaceae"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM100995"
"Staphylococcus aureus","Staphylococcus aureus NRS484"
"Natronomonas","Natronomonas salina"
"Francisella tularensis","Francisella cf. novicida Fx1"
"Syntrophomonas","Syntrophomonas wolfei"
"Streptococcus agalactiae","Streptococcus agalactiae GBS85147"
"Leuconostoc kimchii","Leuconostoc kimchii NKJ218"
"Terriglobus roseus","Terriglobus roseus GAS232"
"Lelliottia amnigena","Lelliottia amnigena NCTC12124"
"Morganella morganii","Morganella morganii subsp. morganii ATCC 25830"
"Haemophilus parainfluenzae","Haemophilus parainfluenzae M1C125_4"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis PA07"
"Comamonadaceae","Schlegelella"
"Acidithiobacillaceae","Acidithiobacillus"
"Chromatiaceae","Marichromatium"
"Bacteroides caccae","Bacteroides caccae FDAARGOS_1097"
"Ehrlichia ruminantium","Ehrlichia ruminantium str. Gardel"
"Pediococcus pentosaceus","Pediococcus pentosaceus wikim20"
"Campylobacter coli","Campylobacter coli FDAARGOS_735"
"Bacillus paralicheniformis","Bacillus paralicheniformis FA6"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae 11-949"
"Staphylococcus aureus","Staphylococcus aureus CFSAN007894"
"Phascolarctobacterium","Phascolarctobacterium faecium"
"Staphylococcus aureus","Staphylococcus aureus subsp. aureus USA300_FPR3757"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa H26027"
"Acetobacteraceae","Kozakia"
"Gemmata obscuriglobus","Gemmata obscuriglobus DSM 5831"
"Secundilactobacillus","Secundilactobacillus malefermentans"
"Kosmotogaceae","Mesotoga"
"Listeria monocytogenes","Listeria monocytogenes CFSAN008100"
"Amycolatopsis methanolica","Amycolatopsis methanolica 239"
"Acetivibrio","Acetivibrio saccincola"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi KBDCA1"
"Kangiella","Kangiella geojedonensis"
"Escherichia coli","Escherichia coli ERL06-2497"
"Klebsiella pneumoniae","Klebsiella pneumoniae WCHKP015625"
"Komagataeibacter saccharivorans","Komagataeibacter saccharivorans JH1"
"Escherichia coli","Escherichia coli S10"
"Campylobacter coli","Campylobacter coli PSU-31"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094383"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC095"
"Deltaproteobacteria","Bradymonadales"
"Hyphomicrobium nitrativorans","Hyphomicrobium nitrativorans NL23"
"Clostridium saccharobutylicum","Clostridium saccharobutylicum NCP 200"
"Halalkaliarchaeum desulfuricum","Halalkaliarchaeum desulfuricum AArc-Sl"
"Ralstonia solanacearum","Ralstonia solanacearum SL2729"
"Oscillospiraceae","Monoglobus"
